,age,is_hereditary,height,is_smoker,stress,bald_prob
6214,17.0,0.0,166.29371582587493,0.0,2.0,low
6215,31.0,0.0,185.3447798642796,0.0,2.0,low
6216,25.0,0.0,176.589659831664,1.0,3.0,high
6217,37.0,0.0,149.91172969503222,1.0,3.0,high
6219,46.0,0.0,157.18582149609762,0.0,6.0,medium
6220,31.0,1.0,164.0899818248409,1.0,1.0,high
6221,50.0,0.0,159.29538179255522,0.0,6.0,medium
6222,32.0,0.0,180.3825411865496,0.0,6.0,medium
6223,41.0,0.0,151.15886303283946,0.0,2.0,medium
6224,42.0,1.0,169.5072527253172,0.0,7.0,high
6226,14.0,0.0,185.48349270169365,0.0,7.0,medium
6228,47.0,0.0,180.06433643335598,1.0,4.0,high
6229,34.0,0.0,158.35990157066874,1.0,6.0,medium
6230,37.0,0.0,174.20358685272964,1.0,10.0,high
6232,42.0,0.0,167.2189875538239,0.0,6.0,medium
6234,60.0,0.0,165.44619880536118,1.0,8.0,high
6235,45.0,0.0,167.61214967565132,0.0,8.0,medium
6239,46.0,1.0,150.43808190442343,1.0,7.0,high
6241,48.0,0.0,152.96384644736565,0.0,9.0,high
6242,48.0,0.0,178.24310333553854,0.0,3.0,medium
6244,47.0,0.0,166.0798392965171,1.0,6.0,high
6245,35.0,0.0,166.62143684117865,1.0,5.0,medium
6248,44.0,1.0,187.1072413671196,0.0,1.0,high
6250,26.0,0.0,150.9359501737537,1.0,3.0,medium
6251,32.0,0.0,157.83004066545158,0.0,1.0,medium
6253,32.0,0.0,184.64319339792868,0.0,4.0,medium
6254,45.0,0.0,172.39152150884877,1.0,1.0,high
6255,36.0,0.0,159.84859242642156,1.0,3.0,medium
6256,37.0,0.0,193.25049599732068,0.0,2.0,medium
6257,40.0,0.0,167.88967734973613,1.0,9.0,high
6258,49.0,0.0,185.01832115852648,0.0,3.0,medium
6259,53.0,1.0,152.72320249325577,1.0,3.0,high
6261,34.0,1.0,151.94111049084995,1.0,9.0,high
6263,23.0,0.0,156.32676307552197,0.0,4.0,medium
6264,37.0,1.0,153.43714214826153,1.0,10.0,high
6265,27.0,0.0,179.4589716072564,1.0,4.0,medium
6266,43.0,0.0,177.1934778867607,1.0,8.0,high
6267,42.0,0.0,164.5989264310276,1.0,9.0,medium
6268,33.0,1.0,154.33860087474997,1.0,5.0,high
6271,44.0,1.0,160.08446114289214,0.0,2.0,medium
6273,39.0,0.0,165.59109019461138,1.0,10.0,medium
6275,29.0,1.0,171.08531464478835,0.0,5.0,high
6276,30.0,0.0,159.4892572258871,1.0,4.0,high
6277,56.0,0.0,180.4551311900312,1.0,5.0,high
6278,44.0,0.0,159.97211571551372,0.0,2.0,medium
6279,50.0,0.0,172.67669833639098,0.0,4.0,medium
6280,43.0,0.0,164.75983737430948,0.0,2.0,medium
6281,56.0,0.0,171.0360615258902,1.0,5.0,high
6283,25.0,1.0,169.59808740658514,0.0,8.0,high
6284,45.0,0.0,167.2137492303518,1.0,10.0,high
6286,52.0,0.0,156.58925211995347,0.0,1.0,medium
6287,47.0,1.0,165.04357705882657,0.0,1.0,high
6289,37.0,1.0,157.6630789464863,0.0,7.0,high
6290,46.0,0.0,175.0830784379732,0.0,6.0,medium
6291,25.0,0.0,166.1832113200006,0.0,3.0,medium
6292,39.0,0.0,168.6416735167021,0.0,3.0,medium
6293,24.0,0.0,162.8113016470579,1.0,6.0,medium
6294,40.0,0.0,162.39617550832298,0.0,9.0,high
6296,35.0,0.0,171.1988678744375,1.0,10.0,high
6297,35.0,0.0,155.77375106992716,1.0,6.0,high
6298,46.0,1.0,148.3642847546363,0.0,7.0,high
6299,27.0,0.0,159.14549400859423,0.0,9.0,low
6300,34.0,1.0,164.96462333128972,1.0,7.0,high
6302,40.0,0.0,168.44243122692907,0.0,2.0,medium
6303,39.0,0.0,171.27968694345844,1.0,5.0,medium
6305,34.0,0.0,134.48922696601358,1.0,2.0,medium
6306,31.0,1.0,180.58224324344127,0.0,1.0,high
6307,66.0,0.0,173.0373752728483,1.0,1.0,medium
6309,25.0,0.0,168.12908194668444,1.0,8.0,medium
6310,55.0,0.0,170.1661014969032,0.0,3.0,medium
6311,41.0,0.0,179.4455801471118,0.0,8.0,medium
6312,28.0,0.0,149.95060538144665,1.0,10.0,high
6313,44.0,0.0,151.6288816929308,0.0,9.0,high
6314,58.0,1.0,165.9634840516254,1.0,7.0,high
6315,33.0,0.0,175.1247435544491,1.0,3.0,high
6316,37.0,0.0,145.70506811963884,1.0,4.0,medium
6318,43.0,0.0,160.56490168789705,0.0,5.0,high
6319,36.0,0.0,166.08775137748867,1.0,7.0,high
6321,22.0,1.0,153.45389120228532,0.0,1.0,high
6323,37.0,0.0,168.95261819157048,0.0,9.0,medium
6324,34.0,0.0,172.14726735344013,0.0,4.0,medium
6325,53.0,0.0,181.7651342768383,0.0,10.0,high
6326,44.0,0.0,159.11704074440996,0.0,10.0,medium
6328,25.0,0.0,170.41182685543453,1.0,2.0,medium
6329,46.0,1.0,183.78079848836128,0.0,1.0,low
6330,37.0,0.0,152.09022744191455,0.0,7.0,medium
6331,28.0,0.0,163.3874527254656,0.0,4.0,medium
6332,39.0,1.0,183.4560059660001,0.0,10.0,high
6333,48.0,0.0,189.83369053091064,0.0,1.0,medium
6334,36.0,1.0,170.19879269332674,0.0,9.0,high
6335,33.0,1.0,165.5120685707919,0.0,6.0,medium
6336,57.0,0.0,151.53124079606658,0.0,9.0,high
6337,31.0,0.0,175.93736368790874,0.0,1.0,medium
6338,43.0,1.0,156.38936555583996,1.0,5.0,high
6341,40.0,0.0,160.8884800860086,1.0,10.0,medium
6342,33.0,1.0,174.07721275902944,1.0,9.0,high
6343,44.0,0.0,167.2366731244649,0.0,2.0,medium
6344,38.0,0.0,173.70053574133857,0.0,8.0,medium
6346,39.0,1.0,157.24533267297198,1.0,4.0,high
6347,23.0,1.0,162.89151901898555,0.0,1.0,medium
6348,53.0,0.0,164.23540314059215,0.0,9.0,high
6349,42.0,0.0,156.82835165748102,0.0,9.0,high
6350,50.0,1.0,160.4694965588699,1.0,2.0,high
6351,18.0,1.0,168.80497539513317,0.0,8.0,high
6353,48.0,0.0,172.38166938188766,1.0,2.0,medium
6354,46.0,0.0,162.95130398311136,0.0,9.0,medium
6357,28.0,1.0,189.6172199109367,0.0,2.0,medium
6358,23.0,1.0,178.022717997132,0.0,1.0,medium
6359,34.0,0.0,188.31789618434664,1.0,6.0,medium
6361,46.0,0.0,164.41819165275496,0.0,7.0,high
6362,45.0,0.0,176.58279601254944,0.0,2.0,medium
6363,37.0,1.0,168.4636661756649,1.0,1.0,high
6364,48.0,0.0,167.16212421475285,1.0,3.0,medium
6365,14.0,1.0,150.7888272709897,1.0,8.0,high
6366,27.0,1.0,164.57768971583684,0.0,9.0,high
6367,34.0,0.0,159.33252902454743,0.0,2.0,medium
6368,50.0,0.0,163.49908563003578,0.0,6.0,medium
6373,32.0,0.0,177.8368272062679,0.0,4.0,medium
6374,37.0,0.0,148.98660255232966,0.0,5.0,medium
6375,35.0,1.0,157.88119382802537,0.0,10.0,high
6376,35.0,0.0,149.96167282281428,0.0,4.0,medium
6377,49.0,0.0,167.72599040460736,1.0,2.0,medium
6378,25.0,0.0,178.59919136634002,0.0,1.0,medium
6380,24.0,0.0,161.61807295830133,1.0,6.0,high
6384,43.0,1.0,178.03360086095546,0.0,1.0,high
6385,26.0,0.0,161.70489598334228,1.0,7.0,medium
6389,37.0,0.0,168.47237440156042,1.0,4.0,medium
6390,40.0,0.0,185.0545091532988,0.0,5.0,medium
6391,34.0,0.0,167.00356579871493,0.0,4.0,medium
6392,46.0,0.0,160.24924656666414,1.0,3.0,medium
6393,49.0,0.0,174.2853176761618,1.0,9.0,high
6395,33.0,0.0,158.6501819418272,1.0,2.0,medium
6396,44.0,0.0,153.97820554515403,1.0,10.0,high
6397,34.0,0.0,175.5317349710105,0.0,9.0,medium
6398,35.0,0.0,154.4559982767203,0.0,5.0,high
6399,20.0,0.0,159.97388944467008,1.0,4.0,medium
6400,50.0,1.0,176.15868365604462,1.0,3.0,high
6404,36.0,0.0,174.69374872719274,0.0,7.0,medium
6405,51.0,0.0,160.1817343886169,1.0,8.0,high
6407,53.0,0.0,164.32131377420887,0.0,2.0,high
6408,27.0,1.0,175.48368682258717,1.0,6.0,high
6409,55.0,0.0,146.30107286071066,1.0,1.0,high
6410,18.0,1.0,166.5206977605612,0.0,7.0,high
6411,41.0,0.0,157.90342056012645,0.0,6.0,medium
6412,33.0,1.0,146.95466548905355,0.0,5.0,high
6413,27.0,0.0,177.4698620730521,1.0,7.0,medium
6415,46.0,0.0,167.15238221548265,1.0,6.0,medium
6416,55.0,1.0,141.0035891488273,1.0,1.0,high
6418,44.0,0.0,163.1553916410822,1.0,6.0,high
6420,27.0,1.0,170.60112023845818,0.0,5.0,high
6421,30.0,0.0,161.54811562046743,1.0,2.0,medium
6423,50.0,0.0,166.95079030702558,0.0,1.0,medium
6424,29.0,0.0,183.1668100527289,0.0,6.0,medium
6425,43.0,0.0,161.83274145116627,1.0,7.0,high
6427,45.0,0.0,172.20078580974587,0.0,7.0,medium
6428,42.0,0.0,190.7957098980729,0.0,9.0,medium
6429,34.0,0.0,179.53915594256796,0.0,10.0,medium
6430,42.0,0.0,149.73061107744846,0.0,7.0,high
6432,52.0,0.0,193.4826492673116,0.0,1.0,high
6433,41.0,0.0,150.32778339689793,0.0,10.0,high
6434,45.0,0.0,198.88977794666263,1.0,2.0,medium
6435,43.0,0.0,184.06806090892536,1.0,1.0,medium
6436,46.0,1.0,166.66891990739046,1.0,4.0,high
6437,32.0,0.0,168.7838620780705,0.0,5.0,medium
6438,44.0,0.0,166.90358774990693,0.0,7.0,high
6441,48.0,0.0,166.1974467754597,0.0,7.0,high
6442,43.0,0.0,171.25700571598455,1.0,9.0,high
6443,48.0,0.0,161.30961313832248,1.0,6.0,medium
6444,33.0,0.0,184.5144506952883,0.0,1.0,medium
6445,46.0,0.0,162.10428887073965,1.0,1.0,medium
6446,16.0,0.0,184.4777516591772,0.0,10.0,medium
6448,52.0,0.0,182.5359965174325,1.0,3.0,high
6449,53.0,1.0,171.02848953149245,0.0,2.0,high
6450,39.0,0.0,173.88746267048472,1.0,1.0,medium
6452,30.0,0.0,162.82813910512252,1.0,9.0,high
6453,45.0,0.0,181.3090866085655,0.0,6.0,medium
6454,29.0,0.0,166.39528740177226,1.0,6.0,high
6455,54.0,0.0,179.5868321138837,0.0,2.0,medium
6456,23.0,1.0,170.220204881518,0.0,1.0,medium
6457,26.0,0.0,144.93414371659503,0.0,7.0,high
6458,20.0,0.0,170.24754195969308,0.0,9.0,medium
6459,43.0,1.0,140.6777001417767,0.0,6.0,high
6460,43.0,0.0,188.30136073942373,0.0,2.0,medium
6461,49.0,0.0,171.5091699151471,1.0,1.0,high
6463,60.0,0.0,175.04358384065446,1.0,8.0,high
6465,47.0,0.0,161.9921029806224,1.0,7.0,high
6466,32.0,0.0,167.00446439147285,1.0,4.0,medium
6468,39.0,0.0,174.59010365203494,0.0,8.0,high
6471,36.0,0.0,185.9609339256464,1.0,6.0,high
6472,53.0,0.0,181.9348818931976,0.0,7.0,medium
6473,43.0,1.0,169.08469360022022,0.0,9.0,high
6474,36.0,0.0,164.59867466272544,1.0,1.0,medium
6475,12.0,0.0,172.1930196715996,0.0,8.0,medium
6476,32.0,0.0,150.44009846703514,0.0,3.0,low
6477,50.0,1.0,169.17017038871722,0.0,1.0,medium
6478,49.0,1.0,179.30684774242968,0.0,5.0,high
6479,45.0,0.0,178.00408387641522,0.0,7.0,medium
6480,35.0,0.0,165.4593245174949,0.0,4.0,medium
6481,33.0,1.0,151.96119243653737,1.0,4.0,high
6482,31.0,1.0,160.84378761145825,0.0,8.0,high
6483,39.0,1.0,164.58271894968107,1.0,10.0,high
6484,32.0,1.0,186.5973379196224,1.0,4.0,high
6486,39.0,0.0,174.85679147727464,0.0,8.0,high
6487,33.0,0.0,159.32001358199906,0.0,8.0,medium
6488,34.0,1.0,168.55982672850038,1.0,6.0,high
6490,27.0,0.0,160.4353550313687,1.0,10.0,high
6491,38.0,0.0,167.72497338689277,0.0,5.0,medium
6492,43.0,1.0,184.73997417421924,0.0,3.0,high
6493,51.0,0.0,179.36546715557444,1.0,3.0,high
6496,43.0,0.0,155.90008186595418,0.0,7.0,medium
6497,30.0,0.0,164.43288651596473,0.0,5.0,medium
6498,38.0,0.0,187.9164360623841,1.0,2.0,medium
6499,36.0,0.0,191.25342639710377,1.0,8.0,medium
6502,40.0,0.0,141.8064230231606,1.0,9.0,medium
6503,36.0,1.0,185.53513251657253,0.0,8.0,high
6504,39.0,0.0,182.30385781227136,0.0,8.0,medium
6506,40.0,0.0,173.64965233280031,0.0,7.0,medium
6507,26.0,1.0,161.32334180713843,0.0,9.0,high
6508,59.0,0.0,163.24598919225514,0.0,10.0,high
6509,38.0,1.0,178.4182188457777,1.0,10.0,high
6511,38.0,1.0,169.72729153219137,0.0,10.0,high
6514,33.0,0.0,178.77724836060037,0.0,4.0,medium
6515,39.0,0.0,174.51773404197215,0.0,2.0,medium
6516,19.0,0.0,175.70403667775534,1.0,10.0,medium
6519,18.0,0.0,162.87042592518208,0.0,9.0,medium
6520,37.0,0.0,165.5264240241185,0.0,3.0,medium
6522,34.0,0.0,179.07787286480453,0.0,1.0,medium
6523,19.0,0.0,171.63024493456132,0.0,7.0,low
6524,45.0,0.0,188.89009232469465,1.0,3.0,high
6527,46.0,0.0,181.96739896012247,1.0,7.0,low
6529,46.0,0.0,168.2594792743908,0.0,9.0,high
6530,33.0,1.0,180.85462366495832,1.0,10.0,high
6531,26.0,0.0,163.83302762394106,1.0,1.0,medium
6532,34.0,0.0,166.48408184053085,1.0,7.0,medium
6533,41.0,0.0,153.2311482020167,1.0,1.0,medium
6535,38.0,1.0,167.08129125390573,0.0,8.0,high
6536,50.0,1.0,157.7876290966478,1.0,9.0,high
6537,35.0,0.0,156.46555273530083,0.0,4.0,medium
6538,50.0,0.0,182.0664765935225,0.0,8.0,medium
6539,48.0,0.0,164.15839134357205,1.0,5.0,high
6540,46.0,0.0,166.17334568842685,1.0,4.0,high
6542,28.0,0.0,160.5969181901822,1.0,3.0,high
6543,31.0,0.0,177.85138657307144,0.0,9.0,medium
6544,33.0,0.0,152.85747670461325,1.0,7.0,medium
6545,47.0,1.0,176.87641707512265,1.0,7.0,high
6546,34.0,0.0,171.96590676765922,1.0,3.0,medium
6547,48.0,0.0,178.6930000301674,0.0,10.0,high
6548,47.0,0.0,177.75503260708464,0.0,9.0,medium
6549,44.0,0.0,165.58667367127427,0.0,10.0,medium
6550,43.0,0.0,180.13060004403408,1.0,2.0,medium
6551,32.0,0.0,165.65713462001895,0.0,7.0,medium
6553,42.0,1.0,157.44367177248395,1.0,8.0,high
6555,47.0,0.0,165.02471643177435,1.0,9.0,high
6556,48.0,0.0,169.8856518925738,0.0,7.0,high
6557,41.0,1.0,166.5402164943922,0.0,2.0,high
6558,38.0,0.0,177.77612123634944,0.0,8.0,high
6559,45.0,0.0,164.93163885126933,1.0,9.0,high
6562,38.0,0.0,154.71826256343246,0.0,6.0,medium
6563,42.0,0.0,168.50525494843228,0.0,8.0,high
6565,39.0,0.0,160.27392010097063,0.0,10.0,medium
6568,42.0,0.0,169.58780642106913,1.0,1.0,high
6569,47.0,0.0,169.01278210156875,1.0,4.0,high
6570,39.0,0.0,158.6989712457459,0.0,5.0,medium
6571,43.0,0.0,166.24704914682368,0.0,6.0,medium
6572,45.0,0.0,174.8221542590733,1.0,10.0,high
6573,42.0,0.0,173.98837068017977,1.0,3.0,medium
6575,29.0,0.0,176.93193598060543,1.0,6.0,high
6576,34.0,0.0,174.51842240462398,1.0,6.0,medium
6577,43.0,0.0,192.51878367782248,0.0,5.0,medium
6578,59.0,0.0,165.3774548098437,0.0,4.0,high
6579,37.0,0.0,168.0119278875042,1.0,9.0,medium
6580,41.0,0.0,181.30692531405492,0.0,3.0,medium
6581,30.0,0.0,159.22468845192742,1.0,4.0,medium
6582,13.0,0.0,180.9298232187357,0.0,4.0,medium
6583,35.0,0.0,182.654147258398,1.0,2.0,high
6584,48.0,1.0,175.76890092360233,0.0,5.0,high
6585,54.0,0.0,159.00523770116467,1.0,7.0,high
6586,31.0,0.0,162.5701511810003,0.0,4.0,medium
6587,33.0,0.0,164.9248598036248,0.0,5.0,medium
6588,27.0,0.0,174.14074715618673,1.0,6.0,medium
6589,46.0,1.0,171.72538448670926,1.0,8.0,high
6590,39.0,0.0,165.1491021754462,1.0,5.0,medium
6592,47.0,0.0,179.56768767469836,1.0,4.0,medium
6593,33.0,1.0,173.42398048293134,0.0,5.0,high
6594,21.0,0.0,177.7820171829812,0.0,6.0,low
6595,48.0,0.0,157.44976525888563,0.0,6.0,medium
6596,42.0,1.0,151.6054705727098,1.0,6.0,high
6598,45.0,0.0,164.31927216114548,0.0,3.0,medium
6599,50.0,1.0,169.87160138723763,0.0,8.0,high
6600,37.0,0.0,165.81880136662448,1.0,5.0,medium
6602,44.0,0.0,152.35043980453253,0.0,1.0,medium
6603,33.0,1.0,152.7371270824185,1.0,3.0,high
6604,52.0,1.0,211.28558233468144,0.0,6.0,high
6605,24.0,0.0,192.3467701255372,0.0,5.0,medium
6609,44.0,0.0,166.13285018354068,1.0,1.0,medium
6610,30.0,0.0,170.8879245745094,0.0,9.0,medium
6612,38.0,0.0,155.7758589431161,1.0,3.0,high
6614,37.0,1.0,176.81487681296076,0.0,7.0,high
6615,31.0,0.0,161.91829195794307,0.0,2.0,low
6616,50.0,0.0,176.9926528841436,0.0,1.0,high
6617,70.0,0.0,151.2414093506752,1.0,6.0,high
6621,49.0,0.0,161.53807011119537,0.0,2.0,high
6622,41.0,0.0,167.64690824076044,0.0,5.0,medium
6625,30.0,0.0,159.43755251033127,1.0,9.0,medium
6626,52.0,0.0,178.4385380156823,0.0,8.0,medium
6627,44.0,1.0,169.55063282453386,1.0,4.0,high
6628,37.0,1.0,173.29751375777158,0.0,2.0,high
6629,37.0,0.0,178.5502462081632,0.0,4.0,medium
6630,28.0,0.0,155.60369779670577,0.0,7.0,high
6631,47.0,0.0,155.95899990806754,0.0,3.0,medium
6633,46.0,0.0,180.16815603787745,1.0,10.0,high
6635,32.0,0.0,169.36087702655618,1.0,7.0,medium
6636,27.0,0.0,145.32036884195767,0.0,10.0,medium
6637,22.0,1.0,157.19212658989306,0.0,2.0,medium
6638,39.0,0.0,151.92211358570606,0.0,10.0,medium
6639,45.0,0.0,185.8565566835676,0.0,10.0,high
6640,33.0,0.0,162.76230694138803,1.0,10.0,medium
6641,42.0,0.0,158.4837687071266,0.0,7.0,medium
6642,41.0,0.0,164.79995967820213,1.0,7.0,high
6643,62.0,0.0,163.9807984295112,1.0,6.0,high
6644,30.0,0.0,171.72104459889405,1.0,6.0,medium
6646,44.0,0.0,161.66675377389387,1.0,10.0,high
6647,40.0,1.0,178.25334414559043,0.0,10.0,high
6648,32.0,0.0,167.01530213707966,0.0,1.0,medium
6649,38.0,0.0,173.10178173395906,1.0,3.0,medium
6651,22.0,0.0,172.0186704160091,0.0,4.0,medium
6653,34.0,0.0,157.00171487145658,0.0,1.0,medium
6654,46.0,0.0,177.36067909680654,0.0,7.0,medium
6655,51.0,0.0,180.6560392727618,1.0,3.0,high
6657,46.0,1.0,157.67432770075976,1.0,4.0,high
6658,42.0,0.0,170.4364499068284,1.0,5.0,high
6659,47.0,0.0,165.99119900517672,0.0,5.0,medium
6660,31.0,1.0,182.75951412415188,1.0,9.0,high
6661,46.0,0.0,162.6381782156324,1.0,3.0,medium
6663,34.0,0.0,178.57296898661482,0.0,10.0,low
6665,54.0,0.0,180.82878055753585,1.0,8.0,high
6668,42.0,0.0,164.18482875683708,0.0,1.0,medium
6669,64.0,0.0,169.91448581901713,0.0,2.0,medium
6670,48.0,0.0,179.3312226500134,1.0,5.0,high
6671,24.0,0.0,169.9354524255596,1.0,10.0,high
6674,47.0,1.0,161.3804459384376,1.0,2.0,high
6675,35.0,1.0,167.0520850542079,0.0,10.0,high
6676,28.0,1.0,168.45943212949732,1.0,8.0,high
6677,36.0,0.0,154.63615165464918,0.0,10.0,medium
6678,60.0,0.0,142.37642619148477,1.0,4.0,medium
6679,42.0,0.0,150.20406588102017,0.0,5.0,medium
6680,51.0,0.0,169.7655541231053,0.0,9.0,high
6681,37.0,0.0,176.5145296375743,1.0,3.0,medium
6682,50.0,1.0,185.73086929014724,0.0,6.0,high
6685,39.0,1.0,172.06013035062574,1.0,5.0,high
6686,52.0,0.0,168.18274756774574,0.0,3.0,high
6687,30.0,0.0,165.39563639567274,1.0,7.0,high
6688,27.0,0.0,168.6984762841603,1.0,9.0,high
6689,33.0,1.0,164.36811630152442,0.0,4.0,high
6690,43.0,0.0,172.70872346466416,0.0,4.0,high
6691,35.0,0.0,170.5665001998181,1.0,5.0,medium
6693,27.0,1.0,156.03895191762123,0.0,3.0,medium
6694,44.0,0.0,174.24366819153497,1.0,1.0,medium
6695,28.0,1.0,164.23668809024068,1.0,4.0,high
6697,37.0,1.0,179.00782881899866,0.0,2.0,medium
6699,41.0,1.0,171.02277542914825,1.0,7.0,high
6702,51.0,0.0,179.9697829816465,1.0,1.0,high
6704,35.0,1.0,176.7997123447538,0.0,8.0,medium
6706,36.0,0.0,156.33314353366592,1.0,9.0,high
6707,42.0,0.0,168.43179317523771,1.0,10.0,high
6708,20.0,0.0,172.914042614026,1.0,6.0,high
6710,53.0,0.0,171.6687980162444,1.0,8.0,high
6711,16.0,0.0,165.39232892089888,1.0,2.0,medium
6713,37.0,0.0,171.78874269499985,1.0,10.0,high
6714,41.0,0.0,175.24897491737556,0.0,4.0,high
6715,23.0,0.0,151.11380944143386,0.0,8.0,medium
6716,45.0,0.0,154.47795046619,1.0,9.0,high
6719,20.0,1.0,171.79275472802905,1.0,10.0,high
6720,41.0,0.0,161.5455847519084,1.0,3.0,medium
6721,28.0,0.0,153.40631336516654,0.0,6.0,medium
6722,40.0,0.0,178.77014619337618,1.0,4.0,medium
6723,44.0,1.0,175.99404108734416,1.0,6.0,high
6724,47.0,0.0,157.72249326198673,0.0,10.0,medium
6725,36.0,0.0,179.09821499377682,1.0,10.0,medium
6726,63.0,0.0,162.7152148934138,1.0,6.0,high
6728,49.0,0.0,163.59584117063434,1.0,4.0,medium
6729,45.0,0.0,165.6227011484367,1.0,4.0,high
6730,42.0,0.0,171.02940403222314,0.0,7.0,high
6731,48.0,1.0,169.9106755168598,0.0,8.0,high
6732,34.0,0.0,161.1771423755833,1.0,4.0,high
6733,38.0,1.0,156.072162871059,1.0,9.0,high
6735,24.0,0.0,188.7685114321661,1.0,3.0,medium
6736,50.0,0.0,169.42567317936036,0.0,5.0,medium
6737,16.0,0.0,161.04439210609635,0.0,1.0,medium
6738,49.0,0.0,158.97965945197348,0.0,4.0,medium
6739,36.0,0.0,175.6072084428129,1.0,2.0,medium
6741,35.0,0.0,156.7985895257649,0.0,9.0,high
6743,33.0,0.0,182.8107913034129,1.0,1.0,high
6744,27.0,0.0,166.13164592049156,1.0,9.0,high
6745,42.0,0.0,179.29360968049457,0.0,1.0,low
6746,27.0,0.0,175.34450624459166,1.0,8.0,medium
6750,34.0,0.0,165.71933555505532,0.0,4.0,medium
6751,33.0,0.0,184.56784354308263,1.0,10.0,medium
6753,20.0,0.0,164.695275835604,0.0,3.0,medium
6754,42.0,0.0,147.10388029887872,0.0,2.0,medium
6755,39.0,0.0,171.7905857381942,1.0,4.0,medium
6756,39.0,1.0,176.89300262200246,1.0,3.0,high
6757,32.0,0.0,177.92344551563983,0.0,1.0,medium
6759,53.0,0.0,158.40870661077844,1.0,7.0,high
6760,36.0,0.0,177.68194154971633,0.0,4.0,medium
6761,30.0,0.0,172.32742948940262,0.0,7.0,medium
6763,28.0,1.0,166.61353317550294,1.0,6.0,high
6765,49.0,0.0,159.01459585506643,0.0,1.0,medium
6766,23.0,0.0,160.6400850608305,1.0,6.0,medium
6767,40.0,0.0,177.5373493294997,1.0,3.0,medium
6768,44.0,0.0,162.7263707600154,1.0,5.0,high
6769,39.0,0.0,174.27696036899454,1.0,10.0,high
6771,37.0,0.0,147.8916276673869,0.0,6.0,medium
6772,41.0,0.0,156.19536717334353,0.0,3.0,high
6773,35.0,0.0,181.6891662081323,0.0,7.0,high
6774,41.0,0.0,168.7457486495535,0.0,8.0,high
6775,23.0,0.0,182.9442005978312,0.0,10.0,medium
6776,33.0,0.0,170.24657999360377,0.0,10.0,high
6777,53.0,0.0,154.8470649232185,0.0,5.0,high
6778,27.0,0.0,161.84026805703996,0.0,1.0,medium
6779,65.0,1.0,159.2291678329558,1.0,8.0,high
6782,38.0,0.0,175.62107383931047,1.0,9.0,high
6783,40.0,0.0,170.50772397130748,0.0,6.0,low
6785,36.0,0.0,162.24356501850147,0.0,2.0,low
6787,47.0,0.0,187.32911080379543,0.0,6.0,high
6788,43.0,0.0,180.23349283514312,1.0,9.0,high
6790,34.0,0.0,183.0552230397593,1.0,8.0,high
6795,30.0,1.0,175.84357248912312,0.0,8.0,high
6796,28.0,0.0,148.40085327356508,1.0,10.0,high
6798,30.0,1.0,160.58832020795265,0.0,4.0,high
6799,46.0,1.0,156.69127984737054,1.0,8.0,high
6800,36.0,0.0,162.33791343060273,1.0,8.0,high
6802,44.0,0.0,174.67935915782087,1.0,1.0,high
6804,46.0,0.0,164.8457163145613,1.0,2.0,high
6805,44.0,1.0,143.6307792867895,1.0,3.0,high
6806,42.0,0.0,160.88921780954993,1.0,6.0,high
6807,43.0,0.0,177.76255760431422,0.0,9.0,medium
6808,43.0,0.0,162.79209987187988,0.0,4.0,medium
6809,31.0,0.0,181.26823557290788,1.0,8.0,medium
6810,42.0,0.0,174.53746731895947,0.0,7.0,medium
6811,34.0,0.0,151.81265544260685,0.0,3.0,medium
6813,40.0,0.0,170.04569878179694,1.0,8.0,high
6814,23.0,0.0,168.09657143714722,1.0,4.0,medium
6815,52.0,1.0,165.19125406601796,0.0,6.0,high
6816,46.0,0.0,178.12745656842986,1.0,8.0,high
6817,44.0,0.0,171.37391042647835,1.0,10.0,high
6818,45.0,0.0,192.88826062085977,0.0,5.0,medium
6819,58.0,0.0,171.38707523286445,1.0,3.0,high
6820,30.0,0.0,173.9338597532775,1.0,10.0,high
6821,41.0,0.0,176.85439841932168,0.0,5.0,medium
6822,40.0,0.0,161.2973785805471,0.0,8.0,medium
6823,44.0,0.0,178.1948698185132,1.0,9.0,high
6824,44.0,0.0,188.3255293282225,0.0,6.0,medium
6825,43.0,0.0,157.6136023002283,0.0,8.0,high
6826,40.0,0.0,164.3868934321728,0.0,9.0,medium
6827,38.0,0.0,179.34780017741815,1.0,9.0,medium
6828,41.0,0.0,161.55765509421454,0.0,1.0,medium
6829,32.0,0.0,192.2935609242573,1.0,3.0,high
6830,26.0,0.0,151.643779376083,0.0,10.0,medium
6832,26.0,1.0,154.98795186737237,0.0,2.0,medium
6833,30.0,1.0,171.1136695761097,0.0,2.0,medium
6836,40.0,1.0,163.75562279221236,1.0,10.0,high
6837,25.0,0.0,164.78538262065908,0.0,8.0,medium
6839,32.0,1.0,178.8297001281628,1.0,6.0,medium
6841,43.0,0.0,161.82460222536932,0.0,8.0,medium
6842,41.0,0.0,154.56425222583334,1.0,2.0,high
6844,52.0,1.0,171.27749239863957,1.0,9.0,high
6845,29.0,0.0,173.09323355876472,0.0,10.0,medium
6846,52.0,0.0,166.20680034683377,1.0,10.0,high
6847,40.0,0.0,159.60927338262726,0.0,3.0,low
6848,33.0,0.0,190.9510235297372,1.0,9.0,high
6849,35.0,1.0,176.55744124126315,1.0,7.0,high
6851,41.0,0.0,174.27755890610678,1.0,9.0,high
6854,40.0,0.0,159.71112171046846,1.0,4.0,medium
